age,education_level,cgpa,math_score,physics_score,biology_score,history_score,openness,conscientiousness,extraversion,agreeableness,neuroticism,weekly_self_study_hours,extracurricular_activities,hobbies,interests,budget,career_demand_score,career_aspiration
22,UG,8.8,81,83,74,62,2,2,2,1,2,9,0,coding,technology,14,7,Lawyer
18,UG,7.9,88,84,60,68,2,2,3,3,3,20,0,"gaming, finance",arts,17,7,Software Engineer
20,UG,7.8,85,62,51,69,4,2,2,2,2,36,1,coding,technology,9,6,Data Scientist
27,UG,6.4,81,81,82,66,4,2,2,1,2,17,0,"writing, gaming",technology,9,6,MBA
18,UG,6.5,68,84,79,63,3,4,4,1,4,21,0,research,technology,9,8,IT Specialist
14,Grade 10,8.6,72,84,79,64,2,1,1,4,3,24,1,"writing, debate",healthcare,14,6,CA
14,Grade 10,6.6,78,67,64,68,3,4,1,4,5,29,0,"science, sports",business,10,8,Engineering
26,UG,7.6,78,91,58,51,1,4,2,4,5,11,1,"reading, writing",healthcare,5,5,IT Specialist
21,UG,7.9,53,69,67,62,2,3,2,2,2,27,0,"gaming, music",technology,7,6,Engineering
21,UG,6.1,67,79,76,75,2,4,3,4,2,21,1,coding,healthcare,3,6,Engineering
24,PG,8.6,50,75,68,50,3,2,3,2,3,16,1,research,business,11,10,IT Specialist
20,UG,9.9,98,82,50,61,3,2,2,3,3,19,0,"travel, debate",arts,14,6,Medicine
25,UG,6.4,81,82,70,71,1,3,2,2,1,18,1,"research, science",technology,11,4,Engineering
19,UG,6.4,74,100,94,69,1,2,4,2,3,24,1,reading,business,8,6,Defence Persenal
13,Grade 10,7.6,93,85,91,63,2,3,4,2,1,17,1,painting,business,12,7,Medicine
13,Grade 10,8.4,66,85,53,75,3,3,2,2,3,22,0,dance,arts,8,5,Lawyer
20,UG,6.4,87,85,68,87,4,3,3,3,3,16,1,research,business,5,5,Medicine
27,UG,7.7,71,81,74,77,1,2,1,2,3,7,0,sports,business,10,9,Medicine
22,UG,5.7,67,70,64,50,2,2,2,4,3,18,0,"painting, dance",arts,9,6,Engineering
22,UG,7.5,87,58,60,57,4,2,4,1,1,11,0,"research, dance, writing",business,13,8,CA
22,UG,8.9,69,90,61,55,2,3,3,1,3,21,0,"dance, writing, debate",healthcare,12,9,MBA
21,UG,6.4,97,95,93,50,2,2,2,3,2,24,0,"history, science, research",arts,14,8,Software Engineer
21,UG,8.2,83,66,93,90,3,3,1,3,2,15,1,"finance, research",arts,7,5,Defence Persenal
16,Grade 12,10,80,70,71,73,4,3,3,1,2,22,0,"travel, finance",technology,10,6,CA
25,PG,7.5,82,83,75,88,3,3,1,2,3,15,0,dance,technology,8,4,Software Engineer
17,Grade 12,7.8,63,66,61,73,2,3,1,2,3,15,0,gaming,healthcare,17,6,Arts
20,UG,8.8,78,92,74,59,3,3,3,2,2,18,0,"history, sports, reading",healthcare,7,6,Defence Persenal
18,UG,8,81,82,56,51,2,3,3,2,1,24,0,"travel, sports, dance",technology,10,6,Historian
14,Grade 10,6.5,83,77,55,63,2,3,3,1,4,18,1,"coding, gaming",healthcare,13,10,Finance Manager
15,Grade 10,7.9,79,71,50,73,2,3,1,4,3,19,0,"painting, research, finance",technology,12,7,MBA
18,UG,6.9,87,65,63,52,3,4,2,3,4,17,1,"finance, reading",business,12,3,Lawyer
30,UG,7.5,72,72,77,84,1,3,2,2,3,14,0,"finance, writing",technology,7,5,Data Scientist
18,UG,8.5,77,57,82,54,1,3,3,4,1,20,1,music,technology,8,4,Arts
24,UG,7.8,64,87,68,70,3,3,2,4,2,22,1,science,healthcare,7,7,IT Specialist
19,UG,6.8,74,68,52,70,1,3,1,3,3,18,1,"sports, writing",arts,13,7,Software Engineer
21,UG,7,83,87,80,59,3,3,1,3,2,27,0,"coding, painting, writing",arts,12,7,Engineering
22,UG,6.1,72,68,80,69,2,2,2,3,3,15,1,"painting, reading",arts,8,8,Defence Persenal
30,UG,6.7,59,95,60,77,3,2,3,3,2,25,0,"music, science, research",arts,8,6,IT Specialist
22,UG,9.1,76,76,52,64,1,1,3,3,2,22,1,"research, history, music",business,6,6,Arts
22,UG,7.8,91,74,86,82,3,2,3,2,2,15,0,"research, gaming",technology,10,9,Finance Manager
21,UG,8.2,83,79,64,70,3,1,2,2,2,28,0,"gaming, music",technology,12,5,Engineering
14,Grade 10,6.8,77,78,86,75,3,3,2,2,3,33,1,music,business,6,7,Finance Manager
13,Grade 10,7.5,78,75,79,50,2,3,4,5,1,22,1,dance,arts,9,10,Software Engineer
15,Grade 10,7.9,69,63,74,67,2,3,3,1,3,21,0,coding,healthcare,11,6,CA
19,UG,6.5,91,72,80,72,3,1,3,4,3,25,1,"research, debate, science",business,9,9,Finance Manager
17,Grade 12,5.7,54,62,85,52,3,3,2,2,2,7,1,"dance, research, writing",business,8,9,Finance Manager
19,UG,7.5,63,80,68,69,3,2,2,3,2,23,1,"history, travel, science",healthcare,11,6,Finance Manager
17,Grade 12,7.4,65,88,80,61,3,4,2,3,2,29,1,"science, debate, history",technology,7,6,Data Scientist
16,Grade 12,8.9,52,88,71,72,2,4,1,2,4,18,1,"reading, sports, travel",technology,8,4,IT Specialist
17,Grade 12,10,77,66,65,59,2,2,2,4,2,16,1,"gaming, painting",technology,14,3,Software Engineer
16,Grade 12,7.6,56,72,55,84,3,3,3,4,2,23,0,"writing, travel",arts,8,8,Historian
23,PG,8.7,70,82,64,60,3,2,2,3,3,14,0,"science, painting, sports",healthcare,10,6,Lawyer
15,Grade 10,6.4,79,77,76,67,3,4,3,4,2,19,1,"painting, gaming, research",healthcare,12,8,Lawyer
26,PG,8.4,70,81,88,79,2,3,2,1,2,18,0,"writing, finance, travel",arts,12,6,Software Engineer
14,Grade 10,6.7,85,73,73,82,3,2,1,3,3,21,1,coding,arts,17,9,IT Specialist
21,UG,8.9,77,69,67,61,2,2,2,1,1,12,1,"history, reading",healthcare,13,7,Arts
13,Grade 10,6.5,70,78,97,56,2,3,3,2,3,26,1,travel,healthcare,6,9,IT Specialist
13,Grade 10,8,73,74,87,78,1,4,3,2,3,15,0,"coding, painting",arts,8,3,Data Scientist
24,PG,9.8,70,81,68,83,1,2,5,2,2,19,1,"finance, coding",arts,12,9,Engineering
14,Grade 10,8.5,85,72,100,64,2,3,3,3,1,22,0,coding,business,7,7,Engineering
16,Grade 12,8.4,70,82,76,50,4,1,4,3,5,13,1,painting,arts,12,8,MBA
19,UG,8.5,72,78,76,72,3,1,3,1,1,19,0,"debate, science",healthcare,8,5,Arts
25,PG,7.4,82,59,80,84,3,2,2,1,2,24,1,"music, sports, reading",healthcare,12,5,Historian
14,Grade 10,7.8,70,80,51,84,4,3,3,4,2,12,0,coding,arts,9,7,Finance Manager
21,UG,7.7,82,74,61,100,4,4,3,2,2,9,0,"finance, reading",healthcare,10,7,CA
14,Grade 10,6.6,77,75,63,72,3,3,2,3,2,18,1,"dance, coding",arts,12,6,Engineering
21,UG,5.9,63,64,100,85,1,4,3,1,2,21,0,finance,business,9,5,Medicine
16,Grade 12,5.8,73,73,71,92,2,3,5,2,2,25,1,"history, music, writing",arts,12,8,CA
16,Grade 12,6.7,61,69,70,78,2,4,2,2,1,39,0,"sports, music, reading",arts,7,7,Defence Persenal
19,UG,7.7,88,50,59,75,2,3,4,2,1,22,1,"reading, history, painting",healthcare,11,7,Historian
16,Grade 12,7.4,64,92,65,72,1,2,3,2,3,29,1,history,healthcare,8,6,Arts
24,UG,8.6,85,82,97,58,3,2,3,2,3,17,1,"travel, gaming",business,7,6,Historian
22,UG,7.4,67,84,75,59,2,2,3,5,3,12,1,"research, painting, reading",healthcare,5,7,CA
28,PG,10,67,92,73,74,2,2,3,2,1,11,1,"travel, coding, reading",healthcare,8,7,Lawyer
18,UG,8.2,72,89,79,76,2,1,3,4,5,18,1,travel,arts,7,7,Data Scientist
19,UG,5,75,51,79,82,2,1,3,4,3,25,1,travel,business,6,7,CA
18,UG,7.4,59,79,59,62,3,3,3,2,1,13,0,"reading, finance, debate",business,10,7,CA
24,PG,9.3,100,59,68,53,3,4,2,3,2,12,1,writing,arts,7,3,Arts
22,UG,6.8,80,92,71,85,2,3,1,3,1,16,1,"travel, history",business,7,3,Arts
17,Grade 12,6.4,63,65,69,69,2,1,2,2,3,17,1,"science, dance, gaming",business,9,7,Data Scientist
17,Grade 12,9.3,75,74,74,64,3,4,1,2,2,28,1,"writing, dance",business,5,6,Lawyer
19,UG,9.4,82,78,77,58,3,4,1,2,3,16,0,"research, painting, sports",arts,15,8,Defence Persenal
18,UG,9,69,70,80,65,1,2,1,4,3,11,0,painting,technology,9,8,Medicine
16,Grade 12,6.8,73,81,93,50,3,3,2,3,1,19,1,dance,healthcare,14,7,IT Specialist
24,UG,8.2,75,84,75,80,3,3,1,2,2,13,1,"science, research",arts,5,6,Arts
13,Grade 10,8.2,74,84,59,80,3,3,3,2,3,20,1,"coding, travel",healthcare,5,7,Arts
22,UG,5.5,66,73,58,58,3,1,1,2,2,21,0,"finance, research, reading",technology,12,7,Engineering
14,Grade 10,6,83,77,60,69,3,2,4,3,3,11,0,history,healthcare,10,8,CA
26,UG,8,71,87,80,87,3,3,3,3,2,19,1,research,healthcare,7,3,CA
22,UG,6.1,63,77,76,78,2,3,3,2,2,16,1,"coding, finance",arts,8,6,Historian
20,UG,8.3,73,86,55,58,1,4,1,2,1,21,1,"research, music, debate",business,9,3,Finance Manager
18,UG,7.4,72,72,57,84,2,3,2,2,3,12,1,"finance, research",business,5,4,Engineering
18,UG,7.3,72,71,52,71,4,4,3,3,2,18,0,"research, debate",technology,11,5,Medicine
27,PG,6.2,80,53,73,67,4,1,3,1,1,20,1,"history, dance, gaming",arts,13,8,Software Engineer
22,UG,8.1,64,78,50,64,3,3,3,3,4,26,1,"dance, research, coding",healthcare,12,5,Lawyer
24,UG,8.8,86,87,93,70,3,4,2,3,3,20,0,"coding, gaming, reading",healthcare,13,8,Defence Persenal
19,UG,8.2,66,59,64,53,2,2,3,3,3,21,1,"coding, gaming, science",technology,10,8,IT Specialist
25,PG,6.4,54,80,78,76,5,3,4,4,2,17,1,"writing, coding, music",technology,5,6,Engineering
13,Grade 10,8.8,76,64,55,89,3,1,3,1,2,18,1,"gaming, history, painting",arts,9,6,Historian
16,Grade 12,7.2,74,71,71,81,1,1,2,2,3,20,0,"writing, research",technology,7,4,Historian
17,Grade 12,6.2,66,86,78,66,2,3,3,3,3,15,1,dance,arts,10,7,Lawyer
21,UG,7.2,61,85,62,72,4,1,1,4,4,26,1,"history, research",arts,13,5,Lawyer
27,UG,8.4,66,91,74,56,3,3,1,4,1,19,1,sports,technology,8,3,Finance Manager
20,UG,7.9,67,83,63,65,3,3,3,2,5,15,1,"science, finance",business,5,6,Finance Manager
18,UG,7.3,50,80,61,79,3,1,2,3,3,21,0,"dance, sports, writing",business,10,6,Defence Persenal
17,Grade 12,6.9,73,80,52,73,2,2,1,2,2,30,0,painting,healthcare,10,10,Medicine
19,UG,6.5,95,62,64,56,2,1,3,3,2,16,0,"gaming, reading, music",arts,8,10,CA
16,Grade 12,9.9,81,75,87,58,3,2,1,2,3,19,1,"dance, painting",business,10,10,Data Scientist
23,UG,8.5,77,76,74,50,2,4,4,2,2,30,1,reading,business,5,6,Historian
17,Grade 12,8.3,84,66,71,50,4,1,1,2,1,24,1,"science, travel",technology,6,7,Lawyer
22,UG,5.5,79,75,83,64,3,3,3,2,4,13,0,"research, history",healthcare,15,7,Lawyer
13,Grade 10,9.6,62,70,88,76,3,4,2,2,2,20,1,"writing, debate",arts,12,7,Medicine
18,UG,6.1,75,69,52,86,2,3,2,3,3,16,1,"coding, writing",business,12,7,Data Scientist
23,UG,7.7,74,62,70,55,2,1,3,2,4,19,0,"history, research",business,13,8,IT Specialist
21,UG,9.6,84,75,70,70,5,2,3,2,3,25,1,research,arts,13,5,Engineering
15,Grade 10,8.3,75,78,60,50,1,4,2,3,2,26,0,"sports, music",arts,8,4,CA
21,UG,6.6,62,81,87,71,1,2,2,3,3,27,1,"dance, sports",business,12,10,Data Scientist
13,Grade 10,7.8,63,67,54,85,3,2,2,2,2,8,1,"music, research, finance",healthcare,14,10,MBA
25,UG,7.2,73,75,57,72,3,1,3,2,3,19,0,"dance, gaming, history",healthcare,12,6,Medicine
15,Grade 10,8.6,63,74,78,62,2,3,1,3,3,23,1,"writing, reading, finance",healthcare,6,5,Defence Persenal
19,UG,8.2,76,50,75,85,4,2,2,4,3,14,0,"writing, reading",technology,3,7,Arts
21,UG,8.6,78,55,66,95,2,3,2,2,3,17,1,science,arts,8,7,Software Engineer
18,UG,6.7,75,81,76,75,2,2,3,3,3,16,1,"science, painting, coding",technology,10,6,Defence Persenal
21,UG,6.2,82,85,89,81,2,4,1,2,2,25,0,"gaming, research, reading",arts,8,6,Arts
24,PG,6.3,64,64,87,64,1,3,5,4,2,12,1,"writing, debate",arts,7,8,Data Scientist
25,PG,6.3,88,75,67,73,1,2,4,3,2,17,0,debate,business,8,4,MBA
17,Grade 12,5.6,59,95,78,68,4,2,2,2,3,19,1,"reading, research",healthcare,11,3,Defence Persenal
17,Grade 12,8.7,66,70,80,63,5,2,1,1,3,24,1,"coding, music, dance",healthcare,16,5,CA
28,PG,5.2,70,81,63,82,2,4,3,5,3,10,1,"research, reading, music",healthcare,5,4,Software Engineer
19,UG,5.3,87,87,77,98,2,3,2,3,1,15,1,"travel, painting",technology,12,6,Arts
13,Grade 10,6.4,60,67,76,72,2,1,3,3,2,37,1,"finance, writing",arts,6,6,Finance Manager
18,UG,8.3,85,62,78,68,2,3,2,4,3,22,0,"finance, history, dance",arts,11,9,MBA
21,UG,8.9,81,63,78,75,3,4,4,4,1,19,0,"debate, writing, dance",technology,9,5,Data Scientist
13,Grade 10,6.9,95,77,60,78,3,2,3,3,1,31,0,"painting, sports",technology,11,7,Data Scientist
24,UG,5.4,77,66,93,69,2,2,2,1,3,24,1,"dance, science, debate",arts,11,5,Finance Manager
23,UG,8.6,74,52,80,50,1,4,2,1,3,23,1,"painting, reading, music",technology,10,9,Defence Persenal
20,UG,5.5,82,84,52,86,4,4,3,4,1,13,1,"painting, sports, finance",arts,7,6,Data Scientist
19,UG,5.5,68,73,58,50,5,2,2,1,2,5,0,reading,arts,7,6,CA
25,PG,6.3,60,84,65,91,3,3,4,1,1,18,1,music,business,6,10,Software Engineer
18,UG,8.7,96,80,71,50,1,2,3,2,2,13,1,coding,arts,9,9,Finance Manager
22,UG,7.8,78,84,78,50,3,4,2,3,3,14,0,"history, research, music",technology,10,8,Finance Manager
26,PG,5.8,69,80,67,66,2,2,3,2,3,20,1,gaming,healthcare,4,9,Data Scientist
17,Grade 12,7.2,74,65,70,71,2,2,3,2,2,7,1,coding,technology,8,4,CA
24,PG,5.6,72,64,72,63,2,4,2,3,5,23,1,sports,arts,13,5,IT Specialist
16,Grade 12,6.4,77,100,80,78,3,2,2,4,2,18,1,music,business,9,4,MBA
14,Grade 10,6.3,90,98,78,63,3,3,2,1,2,22,0,"finance, painting",technology,9,8,Engineering
29,UG,6.5,75,73,83,74,3,1,3,3,2,16,0,travel,healthcare,10,6,Defence Persenal
21,UG,8,78,79,72,84,5,2,2,3,2,31,1,"writing, sports",healthcare,8,6,Historian
26,PG,8.4,51,73,79,99,2,3,3,2,2,20,0,"gaming, research, finance",arts,12,7,IT Specialist
26,UG,7.9,79,68,60,74,2,3,3,2,2,14,0,gaming,healthcare,5,3,Medicine
22,UG,7.9,59,70,72,100,3,5,2,3,2,18,0,sports,arts,9,7,Lawyer
25,UG,7.7,68,79,71,72,3,3,4,2,2,20,1,"coding, science, sports",healthcare,9,7,CA
16,Grade 12,7,70,73,50,65,3,2,2,3,4,20,1,writing,arts,5,8,IT Specialist
16,Grade 12,6.5,63,56,50,50,3,2,3,3,2,26,1,music,arts,11,9,Engineering
19,UG,6.8,89,80,57,73,2,1,1,2,3,23,0,dance,business,9,7,Historian
18,UG,6.6,57,70,52,77,2,3,4,1,1,9,1,debate,business,10,5,Data Scientist
13,Grade 10,5.6,83,83,82,68,3,3,3,3,3,15,1,"debate, coding",technology,10,6,Data Scientist
28,PG,6.7,61,78,59,54,3,2,3,4,3,27,1,research,business,7,8,IT Specialist
22,UG,6.5,81,60,73,96,3,4,3,3,2,16,1,"science, music",technology,7,3,CA
23,PG,7.7,89,86,62,75,3,1,3,1,3,23,0,"reading, history",arts,8,8,Engineering
18,UG,8.3,79,79,63,87,4,1,3,4,4,16,0,"debate, painting",business,13,4,Finance Manager
24,UG,5,69,54,62,66,2,3,2,3,2,21,1,"science, gaming, sports",business,9,7,Arts
26,PG,9.6,59,66,50,58,3,2,2,2,1,17,0,"painting, music, gaming",arts,15,5,Historian
18,UG,5.6,59,76,87,50,2,1,2,1,4,23,1,"dance, research",arts,13,7,Data Scientist
18,UG,8,84,72,88,81,3,2,3,3,3,6,1,"painting, travel, sports",healthcare,10,7,Finance Manager
17,Grade 12,7.2,67,82,74,84,2,4,2,3,3,11,0,painting,business,9,9,Medicine
19,UG,6.5,93,74,68,58,3,3,1,3,3,35,1,"science, travel, sports",business,10,6,Data Scientist
15,Grade 10,9.1,81,78,52,85,4,2,1,3,3,26,1,"dance, music, writing",business,14,7,Historian
14,Grade 10,5.5,67,58,66,69,3,2,2,3,4,20,1,"reading, painting",healthcare,11,8,Medicine
16,Grade 12,6.4,73,90,50,71,3,2,4,3,4,13,0,"sports, reading",arts,11,8,Historian
21,UG,7.9,83,62,81,60,2,3,3,2,4,37,1,"coding, research",arts,8,3,Lawyer
13,Grade 10,10,81,77,70,67,3,3,2,3,3,16,0,"coding, gaming",arts,13,7,Finance Manager
20,UG,8.3,87,75,54,72,1,3,2,3,2,21,1,"gaming, reading",healthcare,7,5,Arts
15,Grade 10,7.2,72,77,82,78,1,3,3,3,4,15,1,gaming,business,8,8,Data Scientist
17,Grade 12,7.9,72,76,86,82,1,1,3,3,3,28,1,"travel, dance, gaming",technology,12,6,Finance Manager
17,Grade 12,8.4,72,73,82,76,4,4,3,3,3,14,1,history,arts,11,6,Medicine
17,Grade 12,6.4,79,76,75,50,3,4,2,1,3,19,1,"travel, reading, painting",arts,7,7,Historian
16,Grade 12,7.3,81,83,80,50,4,2,2,2,1,12,1,science,business,12,4,Medicine
13,Grade 10,8.1,67,81,72,68,3,4,4,3,3,18,1,"gaming, sports",technology,7,7,Defence Persenal
22,UG,10,58,75,67,62,1,3,2,4,1,16,1,music,technology,7,6,Finance Manager
23,UG,7.1,87,73,56,74,2,4,4,3,1,14,1,"finance, painting",business,14,5,Historian
13,Grade 10,9.4,72,78,92,74,4,3,2,4,3,19,0,"research, sports, writing",business,9,6,Engineering
19,UG,6.1,83,67,65,50,4,2,1,2,3,14,0,"finance, writing, science",technology,7,4,Software Engineer
17,Grade 12,9.3,72,79,63,61,5,3,2,3,3,20,0,debate,healthcare,13,8,Data Scientist
22,UG,7.5,88,63,58,53,3,1,4,2,3,21,1,"reading, dance",healthcare,10,3,Lawyer
16,Grade 12,7.8,73,79,59,68,1,2,3,3,1,14,1,"history, dance",arts,12,6,Finance Manager
13,Grade 10,7.7,62,81,54,75,4,3,3,3,3,20,1,music,business,7,6,MBA
17,Grade 12,7.1,83,69,78,71,4,3,1,2,2,22,0,"science, reading",healthcare,8,5,IT Specialist
21,UG,6.4,81,68,70,86,1,2,3,3,4,22,0,science,technology,9,5,Lawyer
23,PG,7.4,89,91,80,63,1,2,2,3,2,20,1,science,healthcare,3,6,Finance Manager
21,UG,6.6,81,76,77,78,1,4,3,3,3,20,1,"sports, travel",healthcare,9,3,Arts
19,UG,10,77,65,83,53,1,2,4,3,2,22,0,"debate, finance",arts,6,5,Medicine
25,UG,8.9,61,65,100,76,4,2,3,2,2,23,0,"dance, travel",business,10,6,Data Scientist
16,Grade 12,8,72,86,60,54,2,2,2,2,2,10,1,"travel, dance",technology,9,5,Finance Manager
14,Grade 10,9.2,81,77,72,74,1,3,1,3,3,31,0,"travel, science",healthcare,7,8,CA
19,UG,7.8,97,76,75,50,4,4,2,3,4,13,0,debate,business,8,8,Medicine
22,UG,6.9,68,75,76,75,1,2,2,3,3,16,1,"reading, debate",business,8,5,Data Scientist
21,UG,5.4,79,50,69,59,3,1,4,2,3,22,0,"coding, writing",business,3,4,Historian
25,UG,7.7,71,79,62,83,3,3,1,4,1,18,0,sports,arts,12,4,Data Scientist
22,UG,8.4,77,63,67,56,2,2,3,3,4,21,1,"sports, reading",technology,10,6,Historian
16,Grade 12,6.5,76,78,78,62,3,3,4,3,3,17,1,"coding, finance",arts,10,7,Historian
14,Grade 10,6.8,80,69,69,56,3,3,1,2,3,18,0,"research, history",technology,11,10,Data Scientist
18,UG,7.5,74,81,74,75,1,4,3,2,3,27,0,debate,technology,8,5,Finance Manager
19,UG,6.4,58,77,77,63,2,3,2,2,3,16,1,"sports, painting, music",technology,8,3,MBA
22,UG,8.1,81,68,76,59,1,3,4,3,4,18,0,"finance, coding, writing",technology,12,7,Data Scientist
15,Grade 10,7.3,76,77,80,76,2,2,2,3,2,18,0,"research, dance",healthcare,6,7,Medicine
24,PG,7.4,76,74,68,90,3,3,3,1,2,21,0,"painting, gaming, science",business,10,3,Historian
29,PG,9.1,81,67,50,67,3,2,2,3,4,17,0,finance,arts,4,9,Defence Persenal
15,Grade 10,8.7,76,89,50,75,2,2,3,2,4,20,0,"coding, research, music",business,10,4,Medicine
19,UG,6.8,67,89,59,59,1,2,3,4,3,15,1,debate,business,6,8,IT Specialist
16,Grade 12,9.4,94,65,95,73,4,1,1,1,3,34,1,"dance, finance",technology,11,7,MBA
21,UG,8.3,81,55,70,57,3,4,3,3,3,25,1,"reading, travel, sports",technology,11,6,Lawyer
13,Grade 10,7.9,73,88,78,76,2,3,3,3,2,27,1,"gaming, research",healthcare,11,7,Historian
20,UG,7.4,77,70,75,64,3,4,4,3,3,22,1,"sports, gaming",arts,12,8,Lawyer
17,Grade 12,6.2,76,89,84,83,4,1,1,2,2,18,1,debate,technology,9,7,Data Scientist
14,Grade 10,6.9,69,77,71,54,3,3,2,3,2,20,1,reading,technology,10,8,Finance Manager
18,UG,7.6,68,73,76,65,4,3,3,4,2,21,1,history,technology,7,7,Defence Persenal
16,Grade 12,8.5,70,79,55,64,2,1,2,3,3,14,0,science,arts,7,5,Lawyer
22,UG,8.9,86,63,79,63,1,2,2,3,2,30,1,"history, painting, reading",arts,9,3,IT Specialist
16,Grade 12,7.5,95,77,65,90,4,2,3,4,2,22,1,"debate, coding, writing",technology,5,6,Engineering
26,PG,7.9,68,77,70,77,2,1,3,1,3,17,1,"science, travel, reading",arts,14,6,Arts
16,Grade 12,6.4,85,69,64,74,2,1,3,2,3,21,0,"history, gaming, dance",healthcare,7,5,Software Engineer
20,UG,6.4,81,78,85,56,3,3,2,3,2,27,0,"reading, finance",business,10,3,Arts
19,UG,5,79,74,50,79,3,3,2,4,3,11,0,research,business,7,8,Historian
24,PG,5,81,81,70,68,4,4,2,3,1,16,0,"coding, research",arts,15,6,Medicine
18,UG,5.9,76,71,75,73,2,2,4,4,3,14,0,travel,business,11,7,Lawyer
23,UG,8.3,73,80,64,61,3,3,1,3,3,18,0,"writing, painting, gaming",business,3,7,MBA
21,UG,6.6,60,72,78,91,2,4,4,2,3,15,1,"writing, sports, music",business,9,5,Arts
26,PG,7.8,68,63,67,50,2,3,1,2,3,21,0,gaming,healthcare,6,7,Historian
23,PG,8.3,92,73,74,92,2,2,3,4,3,21,0,"research, finance, writing",arts,8,8,Finance Manager
16,Grade 12,10,92,66,62,75,1,2,2,3,4,25,1,"reading, sports, research",healthcare,9,6,Engineering
20,UG,7.5,65,67,60,57,3,4,1,1,3,23,0,"debate, finance",business,9,5,MBA
26,PG,6.5,85,80,85,67,2,2,3,3,1,21,0,"travel, reading",healthcare,14,8,Software Engineer
18,UG,7.5,91,59,78,50,2,3,4,2,1,23,1,dance,arts,3,6,MBA
28,UG,8.7,68,59,90,78,2,3,1,2,4,10,0,"sports, debate",technology,5,5,Software Engineer
13,Grade 10,9.2,73,84,100,59,2,3,2,1,5,16,0,"dance, writing, painting",business,7,7,Data Scientist
15,Grade 10,6.7,80,83,66,98,4,2,5,1,3,15,0,"sports, debate",business,7,10,Medicine
17,Grade 12,5.2,56,75,67,63,4,1,3,3,3,24,1,travel,healthcare,10,6,IT Specialist
27,PG,7.9,68,76,73,62,2,2,3,3,3,24,0,"debate, gaming, travel",technology,10,5,Defence Persenal
14,Grade 10,8.5,78,74,81,86,3,2,3,4,3,20,1,"debate, painting",technology,9,8,Arts
13,Grade 10,6.6,88,71,50,61,3,3,2,1,3,16,0,"coding, debate",healthcare,9,10,Arts
17,Grade 12,5.7,85,79,67,90,1,2,2,3,1,21,1,sports,business,8,8,Engineering
19,UG,7.7,73,93,91,69,1,2,1,2,5,28,0,"coding, sports, science",arts,13,7,Medicine
19,UG,6.7,84,77,86,83,3,2,2,4,5,18,0,"coding, gaming",healthcare,8,4,MBA
18,UG,6.9,87,55,86,83,3,2,2,4,1,19,0,"coding, travel, debate",arts,5,3,Arts
26,PG,7.1,74,61,79,64,2,2,2,3,3,17,1,"music, reading, history",technology,3,4,Historian
17,Grade 12,8,79,67,66,73,1,3,1,2,3,14,0,"dance, science, gaming",arts,13,5,MBA
13,Grade 10,6.4,73,81,58,51,1,5,3,3,2,13,1,"sports, coding",arts,13,10,Data Scientist
16,Grade 12,8,69,62,73,84,3,1,3,1,2,23,1,research,healthcare,8,3,Defence Persenal
24,UG,7.2,67,81,65,54,3,2,3,3,4,5,1,"music, gaming",business,11,8,Software Engineer
18,UG,7.3,70,86,78,75,1,2,2,3,2,22,1,finance,healthcare,9,6,Defence Persenal
13,Grade 10,8,70,80,65,91,1,3,5,4,2,20,0,"debate, history",arts,13,9,MBA
20,UG,10,77,69,57,72,2,1,2,3,4,15,1,dance,business,11,6,Arts
23,UG,6.3,78,94,78,76,1,5,2,2,3,21,1,"coding, debate",healthcare,7,6,Medicine
13,Grade 10,8.2,79,68,86,66,2,1,1,3,3,23,1,"painting, music, finance",business,12,7,Medicine
25,PG,6.6,66,53,81,77,3,4,2,1,4,13,1,"sports, debate, coding",healthcare,13,6,IT Specialist
26,UG,6.9,64,75,85,71,2,2,3,5,2,28,1,"history, finance",healthcare,9,10,CA
14,Grade 10,8.1,71,67,58,62,2,1,2,1,1,15,1,"science, finance, painting",technology,8,10,Finance Manager
13,Grade 10,7.7,78,88,62,73,1,1,4,3,3,17,1,"research, music",technology,12,10,Lawyer
24,PG,5.3,66,63,75,92,2,3,2,2,3,10,0,"writing, science",healthcare,10,5,MBA
17,Grade 12,7.4,71,87,50,67,2,1,2,3,4,9,0,"dance, music, gaming",technology,8,6,Finance Manager
16,Grade 12,5.6,75,67,64,59,5,3,1,3,3,18,0,"travel, music",healthcare,10,7,Historian
19,UG,7.4,76,77,76,92,2,1,2,3,2,9,1,research,healthcare,10,5,MBA
23,PG,6.9,74,75,50,69,2,3,3,4,3,19,0,research,healthcare,12,3,Lawyer
23,PG,5.7,90,79,89,77,2,3,2,2,2,17,1,"coding, gaming, history",technology,7,6,Engineering
15,Grade 10,8.1,63,50,65,90,2,3,2,2,2,18,1,"debate, painting",healthcare,9,7,Data Scientist
28,PG,7.8,82,95,85,50,3,1,4,3,2,22,1,history,arts,7,6,Data Scientist
22,UG,6.9,70,80,63,73,2,3,3,3,1,25,1,"research, travel",technology,10,9,Data Scientist
24,PG,6.9,95,59,65,75,1,3,2,3,3,26,1,"history, research",business,10,9,MBA
18,UG,7.6,79,82,74,77,5,2,4,4,2,28,1,"history, sports",arts,7,6,Finance Manager
15,Grade 10,7.9,82,72,72,69,4,2,4,2,2,22,0,writing,healthcare,13,7,Lawyer
13,Grade 10,7.2,86,80,77,67,3,3,3,3,2,11,0,"writing, music, sports",technology,8,4,Lawyer
