id,age,education_level,cgpa,math_score,physics_score,biology_score,history_score,openness,conscientiousness,extraversion,agreeableness,neuroticism,weekly_self_study_hours,extracurricular_activities,hobbies,interests,budget,career_demand_score,career_aspiration
7801,21,UG,9.2,96,71,78,52,2,2,4,2,2,20,1,debate,healthcare,11,8,Arts
7802,22,UG,6.7,55,78,60,62,2,3,2,4,1,12,0,history,arts,8,7,Finance Manager
7803,18,UG,9.3,83,73,56,70,3,3,2,5,5,19,1,"sports, research",healthcare,11,5,Medicine
7804,20,UG,8.6,72,100,65,69,2,2,2,3,2,20,1,"debate, gaming",technology,7,9,Software Engineer
7805,26,PG,7.9,69,97,84,95,4,3,2,2,3,16,1,"history, debate",healthcare,12,3,IT Specialist
7806,14,Grade 10,8.5,69,81,71,65,3,2,5,3,2,19,1,science,technology,13,5,Software Engineer
7807,16,Grade 12,8.6,80,79,51,68,2,3,3,3,4,23,1,"painting, coding, history",healthcare,6,9,Defence Persenal
7808,21,UG,7.7,91,68,80,61,2,3,3,2,5,20,0,"finance, history, music",arts,7,8,Medicine
7809,15,Grade 10,7.5,62,76,83,65,2,1,1,3,2,19,1,sports,arts,11,10,Lawyer
7810,14,Grade 10,8.8,82,87,71,74,3,2,1,3,3,29,1,"sports, painting",arts,9,9,Defence Persenal
7811,16,Grade 12,7.3,77,84,69,61,2,4,4,3,3,23,1,"coding, history",arts,10,8,CA
7812,17,Grade 12,6.4,96,81,79,55,3,1,3,4,4,23,0,"music, writing",arts,13,5,IT Specialist
7813,22,UG,6.2,77,87,78,71,3,3,3,4,3,21,1,research,healthcare,11,7,Historian
7814,18,UG,8.6,82,77,75,94,2,3,3,4,3,18,0,sports,arts,9,6,Software Engineer
7815,23,UG,8.7,71,82,83,62,2,2,1,3,5,22,1,"finance, music",business,8,5,Software Engineer
7816,25,UG,7.5,74,81,77,51,2,1,3,4,4,22,1,"painting, travel",arts,15,9,MBA
7817,21,UG,6.5,72,80,62,76,3,3,4,3,3,30,0,painting,business,11,6,Data Scientist
7818,21,UG,8.7,70,72,65,71,1,1,3,2,2,13,1,debate,technology,9,8,Engineering
7819,28,PG,8.9,74,66,55,57,4,4,4,3,2,13,0,"gaming, writing",arts,9,6,Lawyer
7820,18,UG,5.9,75,63,50,60,3,2,3,1,2,16,0,"debate, dance, science",arts,10,9,MBA
7821,22,UG,7.9,89,61,59,63,3,4,3,3,4,16,1,"painting, writing, science",business,12,5,Engineering
7822,13,Grade 10,9.1,73,66,66,90,3,3,2,3,3,21,1,writing,healthcare,7,6,Data Scientist
7823,27,UG,7.3,69,83,74,54,2,4,1,2,2,22,1,travel,arts,9,8,Lawyer
7824,21,UG,6.1,80,67,70,93,2,2,4,5,2,17,1,music,technology,11,7,MBA
7825,13,Grade 10,7.1,86,50,93,61,2,3,2,2,2,23,1,"music, research, sports",business,10,7,Engineering
7826,25,PG,8.1,86,76,59,54,2,3,4,3,3,20,1,"finance, music",technology,8,5,CA
7827,23,UG,6.5,73,85,56,68,1,3,3,2,4,22,1,"research, travel",healthcare,10,6,Medicine
7828,16,Grade 12,7.6,81,76,61,77,4,3,3,3,3,18,1,"dance, reading",healthcare,14,7,IT Specialist
7829,24,PG,6.1,69,81,67,73,2,3,3,1,2,22,1,dance,business,11,6,MBA
7830,21,UG,8.4,65,57,85,58,3,2,4,4,1,16,1,"writing, history",healthcare,4,10,Engineering
7831,18,UG,7.6,59,80,74,80,3,3,4,1,2,26,1,sports,technology,9,5,Engineering
7832,19,UG,7.7,77,66,62,74,3,2,1,2,4,10,1,"writing, reading",technology,10,9,CA
7833,20,UG,6.3,60,69,70,76,2,1,2,4,2,28,0,debate,technology,9,9,Lawyer
7834,24,UG,8.2,72,76,69,97,2,2,3,2,2,14,1,"debate, painting, finance",healthcare,10,9,MBA
7835,14,Grade 10,8.9,80,77,71,75,3,4,5,2,2,25,0,"science, writing, finance",technology,10,5,IT Specialist
7836,23,UG,7.6,72,57,83,66,2,2,3,1,2,10,0,"reading, painting, coding",healthcare,11,6,Defence Persenal
7837,20,UG,6.6,78,78,61,66,1,2,3,3,3,17,1,"dance, reading",healthcare,9,7,Lawyer
7838,26,PG,6.8,75,77,74,50,3,3,1,3,1,20,0,gaming,technology,9,5,MBA
7839,26,PG,8.4,83,79,75,50,1,1,2,3,3,23,0,"history, dance, painting",business,7,6,MBA
7840,20,UG,7.3,70,70,66,75,4,3,2,3,4,22,1,dance,healthcare,14,7,Defence Persenal
7841,26,PG,5.9,74,86,68,82,2,3,3,2,2,12,1,"writing, coding, debate",healthcare,7,4,Arts
7842,27,UG,8.2,72,61,55,77,3,3,3,3,2,28,1,"science, research, travel",business,6,6,Lawyer
7843,24,PG,8.6,79,92,53,58,2,4,3,3,3,23,1,"writing, music, science",arts,11,8,Lawyer
7844,15,Grade 10,6.4,67,59,53,74,3,2,2,2,2,17,1,history,technology,14,8,Data Scientist
7845,20,UG,8.3,100,71,70,53,3,3,1,2,4,18,1,debate,healthcare,10,7,Defence Persenal
7846,16,Grade 12,8.3,85,73,50,75,2,2,1,3,3,23,1,science,technology,14,9,MBA
7847,20,UG,6.0,62,83,92,89,3,4,3,3,1,27,1,travel,healthcare,7,6,Data Scientist
7848,29,UG,5.0,75,68,75,74,2,2,4,1,3,6,1,"writing, research, dance",business,15,5,Historian
7849,13,Grade 10,7.1,70,78,69,56,1,3,1,4,2,25,1,"travel, finance",business,10,5,Arts
7850,16,Grade 12,5.0,77,84,64,60,4,4,3,2,4,13,0,painting,arts,11,6,Historian
7851,13,Grade 10,8.6,67,67,79,82,2,1,2,4,3,33,0,"reading, history",healthcare,12,7,IT Specialist
7852,16,Grade 12,7.4,72,60,75,83,2,4,4,2,3,23,1,science,arts,8,4,Historian
7853,13,Grade 10,7.3,68,90,75,82,4,3,2,3,2,14,1,"debate, finance",business,12,3,Historian
7854,26,PG,7.2,64,77,75,50,1,4,3,2,2,18,0,"writing, gaming",healthcare,8,4,MBA
7855,24,UG,9.2,66,89,72,91,3,1,3,3,3,25,0,research,technology,11,3,Medicine
7856,17,Grade 12,9.3,70,59,88,68,4,1,3,3,1,11,0,"writing, coding, history",business,10,4,Defence Persenal
7857,15,Grade 10,8.5,74,67,68,66,3,2,1,4,4,26,1,"history, sports",arts,15,8,MBA
7858,22,UG,9.3,88,85,58,93,4,2,2,3,3,31,1,"debate, music",arts,13,5,Defence Persenal
7859,23,PG,7.8,81,69,87,67,1,4,2,1,3,20,1,"gaming, sports, writing",business,11,9,Defence Persenal
7860,21,UG,7.3,77,66,55,74,3,3,1,3,2,19,0,"debate, writing",arts,11,10,Arts
7861,24,UG,8.3,83,69,68,70,2,4,2,2,1,21,1,"debate, science",technology,9,4,Arts
7862,20,UG,7.6,73,62,64,66,4,2,4,3,3,16,1,"painting, music, writing",arts,12,7,Finance Manager
7863,21,UG,7.0,86,76,52,68,3,1,2,3,1,26,0,"debate, science, writing",healthcare,7,3,Engineering
7864,25,UG,7.6,69,100,78,100,1,3,1,3,3,13,1,"painting, finance, writing",healthcare,17,3,Arts
7865,24,PG,10.0,91,67,79,73,2,2,3,1,2,20,0,writing,business,12,7,Medicine
7866,15,Grade 10,10.0,71,83,74,69,3,1,3,1,3,23,0,history,technology,6,6,Defence Persenal
7867,21,UG,8.3,77,59,50,55,2,2,1,3,1,27,0,history,arts,10,5,Software Engineer
7868,18,UG,6.7,74,69,66,83,1,3,3,1,2,14,1,gaming,technology,14,4,IT Specialist
7869,19,UG,7.6,82,90,91,51,1,1,1,3,3,19,0,sports,technology,13,4,Engineering
7870,19,UG,5.2,72,75,52,77,4,4,4,3,1,28,0,"history, music",business,3,10,Lawyer
7871,19,UG,7.4,81,71,84,75,3,1,4,2,2,7,1,"history, finance, travel",arts,14,5,Medicine
7872,15,Grade 10,7.0,76,72,68,76,2,3,2,2,3,20,1,coding,arts,10,10,Finance Manager
7873,22,UG,7.3,79,50,73,61,1,1,2,1,4,14,1,"science, gaming, painting",healthcare,13,4,Finance Manager
7874,13,Grade 10,7.2,62,63,57,75,3,5,3,3,3,20,1,"dance, reading",technology,10,6,Software Engineer
7875,21,UG,7.3,66,83,53,64,3,1,3,4,4,24,0,history,technology,7,9,MBA
7876,25,UG,7.3,69,71,90,97,2,1,1,3,3,22,0,research,healthcare,13,9,MBA
7877,20,UG,9.5,72,81,78,81,2,2,2,3,3,26,0,"history, science",arts,10,8,Software Engineer
7878,23,PG,7.0,69,70,86,51,2,3,3,2,1,21,0,debate,arts,14,3,Data Scientist
7879,14,Grade 10,7.3,76,57,83,52,3,3,3,3,3,18,0,"writing, finance, research",business,13,10,MBA
7880,19,UG,9.6,91,86,78,64,1,2,4,1,3,17,0,painting,technology,14,6,Defence Persenal
7881,17,Grade 12,7.8,77,74,87,78,2,3,2,3,4,14,1,finance,arts,7,4,Engineering
7882,24,PG,9.0,68,96,61,67,1,2,1,1,3,13,0,"gaming, research, history",technology,10,8,Historian
7883,22,UG,8.4,87,81,77,61,1,1,3,2,2,15,0,gaming,healthcare,13,6,MBA
7884,20,UG,7.1,87,60,68,50,2,2,4,3,2,22,1,"debate, gaming",arts,8,6,Defence Persenal
7885,16,Grade 12,9.8,80,77,52,50,3,2,4,3,4,21,1,"finance, debate",healthcare,9,10,Arts
7886,22,UG,7.4,57,59,77,50,2,4,2,3,2,13,1,history,healthcare,7,6,Lawyer
7887,16,Grade 12,6.4,78,64,54,83,5,3,3,1,4,29,0,travel,arts,8,4,Arts
7888,23,UG,6.8,82,78,71,78,2,4,1,2,1,25,1,"writing, finance",business,10,10,IT Specialist
7889,25,PG,7.6,55,73,71,87,2,1,1,2,1,30,0,painting,arts,8,7,Defence Persenal
7890,13,Grade 10,5.1,69,89,62,62,1,3,3,1,2,6,0,"history, finance, science",arts,10,6,Arts
7891,21,UG,6.6,72,67,56,87,2,3,3,3,3,30,1,science,business,10,6,IT Specialist
7892,15,Grade 10,7.2,75,77,69,88,2,2,4,2,2,21,0,"science, finance, music",healthcare,13,5,Data Scientist
7893,23,PG,6.5,62,68,74,79,2,4,1,1,3,20,1,"travel, music",technology,6,7,Software Engineer
7894,18,UG,6.6,76,62,76,80,2,3,3,3,1,13,1,"coding, travel",business,9,3,Defence Persenal
7895,24,PG,6.8,68,82,63,68,4,3,5,3,3,23,0,"coding, gaming",business,6,7,Engineering
7896,13,Grade 10,7.6,70,59,63,78,2,2,2,1,4,21,1,"science, dance",healthcare,5,5,Finance Manager
7897,18,UG,8.7,79,66,73,72,2,3,3,1,1,5,0,"dance, coding, travel",arts,12,5,Engineering
7898,30,UG,6.9,69,79,78,76,2,4,3,1,2,10,0,"science, music",technology,14,6,Finance Manager
7899,15,Grade 10,9.3,56,72,98,81,5,2,2,3,3,23,1,"reading, travel",business,7,9,Defence Persenal
7900,17,Grade 12,6.1,75,87,76,73,3,2,3,1,2,27,1,travel,technology,11,6,Historian
7901,22,UG,8.0,76,79,60,68,3,2,4,3,3,15,0,dance,business,15,4,CA
7902,17,Grade 12,8.4,79,69,56,68,4,3,3,4,1,18,1,"science, gaming, dance",healthcare,5,5,Arts
7903,21,UG,7.0,63,74,70,70,2,2,3,4,3,21,1,debate,technology,10,8,Finance Manager
7904,18,UG,5.0,67,83,51,63,2,2,2,3,3,16,0,writing,business,14,10,Finance Manager
7905,14,Grade 10,7.8,74,82,73,78,2,2,1,3,2,13,0,"debate, music",technology,3,5,Arts
7906,22,UG,7.9,75,79,50,62,3,1,4,3,3,22,1,research,healthcare,11,7,Software Engineer
7907,23,UG,8.5,71,73,73,88,2,3,4,2,3,20,1,travel,business,11,10,Finance Manager
7908,17,Grade 12,8.2,71,73,93,58,3,4,4,3,1,26,1,"finance, writing",healthcare,9,6,Engineering
7909,21,UG,8.7,72,73,86,60,3,1,3,3,3,20,1,"travel, debate",business,5,10,IT Specialist
7910,17,Grade 12,9.4,91,88,65,53,2,3,2,4,3,30,0,"coding, finance",business,12,7,Defence Persenal
7911,23,PG,9.4,65,81,80,99,3,1,2,2,3,23,0,"painting, writing, music",healthcare,11,5,Arts
7912,23,PG,7.9,76,59,56,75,3,5,1,3,4,29,1,"coding, travel, history",technology,8,8,MBA
7913,20,UG,7.8,92,69,78,63,2,3,1,2,3,17,1,"sports, reading",technology,9,5,MBA
7914,15,Grade 10,8.0,85,71,77,80,3,2,5,1,1,18,0,"research, reading",healthcare,4,7,Finance Manager
7915,17,Grade 12,6.4,78,87,85,81,3,3,4,2,4,20,1,science,healthcare,15,3,MBA
7916,29,UG,7.7,64,83,89,62,3,4,4,3,4,14,1,"research, science",arts,10,9,MBA
7917,19,UG,6.5,63,84,84,64,3,2,2,1,1,19,0,music,business,7,5,CA
7918,24,PG,8.7,87,83,81,70,4,4,2,2,2,29,1,"research, painting, finance",technology,9,6,Defence Persenal
7919,19,UG,7.2,78,74,78,69,2,2,3,2,3,13,1,"painting, sports, coding",technology,14,6,IT Specialist
7920,18,UG,8.3,72,83,84,68,1,4,1,3,3,20,0,"gaming, reading, science",business,15,8,CA
7921,21,UG,8.7,71,78,50,50,1,3,2,2,1,11,0,"sports, travel",healthcare,9,6,Lawyer
7922,13,Grade 10,7.3,67,50,63,50,2,3,3,3,3,14,0,"coding, research, gaming",arts,5,7,MBA
7923,13,Grade 10,8.4,74,60,92,67,2,3,2,2,3,30,1,"history, science, reading",business,11,8,Data Scientist
7924,17,Grade 12,7.6,77,80,60,63,3,3,3,1,2,15,1,"painting, research, reading",healthcare,10,3,CA
7925,16,Grade 12,6.4,89,69,67,59,3,2,1,3,4,18,0,"finance, travel, writing",healthcare,12,4,Engineering
7926,17,Grade 12,8.0,83,84,55,58,1,2,1,3,3,23,0,"writing, travel",technology,9,6,CA
7927,15,Grade 10,7.5,80,89,75,84,3,2,4,3,2,21,1,"debate, coding",technology,12,5,Arts
7928,19,UG,9.2,76,86,67,75,1,2,2,3,3,11,1,dance,technology,11,7,IT Specialist
7929,20,UG,6.0,70,74,58,70,3,1,3,1,2,12,0,"debate, sports, writing",technology,9,5,Arts
7930,24,PG,7.3,65,74,77,52,4,1,3,3,2,29,0,science,arts,10,8,Medicine
7931,23,UG,8.1,93,71,77,75,3,2,3,4,1,22,0,"travel, coding, music",healthcare,10,4,Historian
7932,21,UG,8.3,62,78,56,86,3,2,3,1,4,24,0,travel,healthcare,4,9,Engineering
7933,19,UG,6.7,85,58,76,92,2,3,1,4,2,23,1,"debate, sports",healthcare,11,6,Finance Manager
7934,24,PG,5.8,78,53,74,56,2,2,3,3,2,24,1,"research, dance, sports",arts,6,5,Defence Persenal
7935,21,UG,8.1,73,79,85,70,4,2,1,2,3,13,1,finance,arts,15,8,Arts
7936,23,PG,7.6,89,73,50,83,2,3,3,2,3,25,0,painting,healthcare,16,5,Software Engineer
7937,28,PG,8.4,83,81,78,87,2,2,4,2,1,24,1,"gaming, painting",business,12,6,IT Specialist
7938,22,UG,8.2,86,89,72,58,3,2,3,3,2,7,0,"coding, debate",arts,6,8,Lawyer
7939,20,UG,5.7,75,74,70,66,4,4,3,1,3,17,1,"history, dance",arts,9,3,Historian
7940,30,UG,7.6,86,80,73,87,3,3,3,3,3,6,1,sports,business,7,9,Defence Persenal
7941,14,Grade 10,6.3,52,73,50,57,4,2,1,2,1,21,0,"music, writing",arts,4,6,IT Specialist
7942,22,UG,5.7,53,70,78,82,3,2,2,4,4,19,1,writing,technology,5,5,Defence Persenal
7943,24,UG,8.6,50,90,92,68,3,3,1,2,2,19,0,"history, music, sports",technology,14,3,Lawyer
7944,18,UG,8.5,69,79,77,75,4,3,2,4,4,17,0,"finance, music",business,6,6,Data Scientist
7945,18,UG,6.8,87,76,76,57,2,2,1,3,3,14,0,"debate, reading",technology,13,9,Defence Persenal
7946,20,UG,6.5,74,94,50,83,2,1,2,3,2,28,0,"gaming, research, coding",business,7,4,IT Specialist
7947,21,UG,7.3,80,65,63,65,1,3,3,2,4,15,1,"gaming, music",technology,8,7,Lawyer
7948,23,PG,7.2,59,72,75,89,4,2,3,3,3,19,1,dance,technology,10,7,Data Scientist
7949,24,UG,6.7,64,54,62,58,5,3,1,1,1,26,1,"finance, research, science",arts,3,7,IT Specialist
7950,16,Grade 12,9.1,57,89,69,63,5,2,4,5,3,28,1,debate,technology,7,6,Arts
7951,19,UG,7.2,94,79,81,68,2,1,2,3,2,24,1,"dance, history",arts,6,10,MBA
7952,16,Grade 12,7.0,80,82,68,50,1,4,2,1,3,18,0,"dance, gaming",arts,9,4,Lawyer
7953,23,PG,7.1,63,95,80,50,2,3,3,4,3,13,0,science,business,9,8,Data Scientist
7954,24,PG,6.8,82,75,56,77,2,2,2,2,1,26,1,"research, reading",arts,9,7,MBA
7955,22,UG,6.3,71,78,50,62,4,3,2,1,3,25,1,"gaming, reading, writing",healthcare,8,4,Finance Manager
7956,15,Grade 10,7.7,65,60,87,83,1,3,2,3,1,18,1,"finance, coding, research",business,4,10,MBA
7957,21,UG,7.4,89,70,65,88,3,2,1,4,4,24,0,music,healthcare,15,7,IT Specialist
7958,23,UG,8.6,93,61,64,87,2,3,1,4,1,21,0,"sports, travel",business,8,4,Historian
7959,18,UG,6.1,71,78,77,50,3,2,3,4,2,18,1,"painting, music, gaming",technology,11,7,Lawyer
7960,24,UG,8.5,72,93,58,80,4,4,3,3,3,21,0,travel,business,9,9,CA
7961,14,Grade 10,7.1,67,75,80,74,3,4,3,4,3,18,0,"reading, coding",business,9,3,Software Engineer
7962,19,UG,9.2,84,82,81,67,4,3,3,3,3,11,1,"dance, finance",technology,11,6,Lawyer
7963,17,Grade 12,8.1,75,65,52,78,2,3,3,1,4,16,0,finance,technology,13,4,Medicine
7964,19,UG,6.0,64,81,55,64,3,4,3,3,2,5,1,"debate, writing, history",technology,10,3,CA
7965,23,UG,7.6,77,65,61,62,3,3,1,1,2,19,0,"science, travel",healthcare,8,8,Medicine
7966,17,Grade 12,7.7,81,71,56,74,2,3,2,2,3,25,0,research,arts,9,5,MBA
7967,19,UG,6.8,96,75,92,86,2,3,1,2,3,13,1,debate,arts,10,6,Finance Manager
7968,21,UG,7.2,79,76,84,81,3,4,2,3,2,24,0,"gaming, research, sports",technology,13,6,Medicine
7969,17,Grade 12,8.2,81,68,73,66,1,3,2,2,3,16,0,"science, travel, writing",healthcare,10,8,Medicine
7970,19,UG,8.0,64,78,91,77,3,1,2,1,3,18,0,science,healthcare,13,8,Medicine
7971,19,UG,8.0,77,72,65,72,4,2,3,2,2,12,1,"writing, research",technology,13,6,Software Engineer
7972,19,UG,7.3,71,76,50,55,3,3,3,3,1,14,1,"history, debate",business,10,6,Software Engineer
7973,24,PG,8.1,70,85,50,66,2,4,4,2,1,16,1,"reading, research",technology,16,9,IT Specialist
7974,23,PG,7.1,76,73,50,91,4,2,4,3,3,23,0,"dance, sports, research",healthcare,10,8,CA
7975,22,UG,6.9,83,69,50,63,3,1,3,3,2,15,1,writing,arts,10,7,CA
7976,15,Grade 10,7.3,70,79,91,75,3,4,4,1,3,30,1,"debate, sports, research",healthcare,13,7,Medicine
7977,13,Grade 10,7.4,83,73,69,89,4,2,3,1,2,18,0,coding,technology,6,6,Engineering
7978,23,UG,8.2,76,76,60,72,3,4,3,3,4,14,1,"debate, writing, reading",business,13,9,Arts
7979,20,UG,6.3,78,64,63,58,2,2,2,2,2,17,1,science,business,14,7,Historian
7980,17,Grade 12,6.5,75,71,83,70,3,3,2,3,1,12,1,"science, coding, writing",business,13,6,Finance Manager
7981,18,UG,7.4,59,71,67,50,3,3,1,1,4,23,1,"science, research, writing",business,3,8,Lawyer
7982,19,UG,8.7,69,60,54,66,4,3,2,3,5,17,0,coding,healthcare,6,6,Data Scientist
7983,17,Grade 12,5.6,85,88,60,83,3,4,3,4,3,33,0,"finance, painting, music",business,15,6,Software Engineer
7984,19,UG,5.5,82,92,72,84,2,2,4,3,1,20,1,"science, reading, gaming",business,15,7,Finance Manager
7985,20,UG,8.0,83,74,80,69,4,2,5,2,3,24,0,coding,technology,4,6,Medicine
7986,21,UG,7.6,65,67,87,69,2,3,2,4,2,5,0,science,business,5,4,CA
7987,15,Grade 10,8.0,69,70,59,74,2,3,3,3,2,22,1,painting,arts,6,6,Software Engineer
7988,19,UG,9.8,72,65,50,77,3,1,4,3,2,29,1,"travel, writing, research",healthcare,15,10,CA
7989,18,UG,8.7,75,52,82,53,3,4,2,2,2,12,0,"finance, science, reading",arts,11,5,Data Scientist
7990,21,UG,8.8,69,66,60,69,1,3,4,1,1,19,1,"sports, writing, dance",arts,12,6,Defence Persenal
7991,20,UG,5.7,68,64,68,70,3,3,3,4,1,23,1,"research, travel",technology,3,5,Defence Persenal
7992,19,UG,9.1,70,75,68,50,1,3,1,2,3,26,0,travel,healthcare,5,6,IT Specialist
7993,18,UG,8.0,65,81,60,59,3,2,3,3,4,17,0,gaming,business,10,7,Software Engineer
7994,15,Grade 10,7.7,69,74,70,72,1,4,3,3,3,14,1,"dance, history, finance",technology,7,5,CA
7995,24,PG,6.7,71,88,80,91,1,3,4,1,2,28,1,"music, coding",healthcare,10,10,Engineering
7996,21,UG,10.0,82,76,72,81,3,1,2,3,4,21,1,"travel, finance",arts,10,3,Arts
7997,18,UG,8.2,82,67,81,69,3,1,3,1,3,26,1,"writing, research, sports",healthcare,6,7,Arts
7998,27,UG,9.8,67,75,69,72,3,3,2,3,3,28,1,"writing, research, debate",arts,13,8,Historian
7999,25,UG,7.3,81,77,76,52,2,3,2,4,3,17,1,"music, research",technology,6,4,Finance Manager
8000,20,UG,7.0,76,60,73,63,2,3,2,2,2,22,0,"painting, travel, coding",healthcare,6,8,Historian
8001,13,Grade 10,6.7,90,71,50,55,3,4,2,1,4,13,1,"dance, painting",healthcare,17,8,Lawyer
8002,23,PG,7.3,77,80,73,50,3,3,2,4,2,12,0,"travel, dance",arts,13,10,MBA
8003,20,UG,6.4,74,83,71,67,3,3,1,2,1,26,0,"history, music",business,11,5,Data Scientist
8004,15,Grade 10,7.3,79,77,64,68,2,1,1,2,2,19,1,"sports, coding",arts,13,6,MBA
8005,23,UG,6.8,79,74,85,61,4,3,3,3,5,19,0,sports,healthcare,10,8,CA
8006,18,UG,7.9,73,56,66,50,2,1,1,4,3,16,1,gaming,technology,12,3,Finance Manager
8007,23,UG,6.7,81,52,76,89,4,2,2,3,2,22,0,writing,arts,12,9,Medicine
8008,16,Grade 12,6.9,83,80,64,74,1,3,1,3,3,20,1,history,arts,6,6,Data Scientist
8009,20,UG,8.2,83,57,72,80,3,3,1,2,3,23,0,"debate, writing",arts,7,9,Arts
8010,16,Grade 12,8.6,55,68,97,71,2,2,2,2,2,26,1,"painting, music",technology,12,9,Arts
8011,19,UG,6.8,75,74,89,50,1,3,1,2,2,26,0,"dance, painting, music",healthcare,12,7,IT Specialist
8012,19,UG,5.0,73,73,73,65,2,3,4,2,3,19,1,coding,healthcare,5,3,CA
8013,23,PG,10.0,81,64,72,69,1,3,2,1,2,9,0,"painting, dance, reading",business,14,4,Finance Manager
8014,20,UG,8.8,76,52,82,76,1,3,2,2,2,28,1,reading,arts,11,7,IT Specialist
8015,16,Grade 12,7.8,76,77,77,73,4,1,2,3,2,17,0,"dance, history, travel",technology,12,3,Finance Manager
8016,16,Grade 12,8.7,86,67,98,86,2,2,2,3,1,26,1,"debate, dance",healthcare,11,10,Data Scientist
8017,18,UG,8.2,75,65,70,67,2,2,3,2,1,19,0,painting,healthcare,10,7,Finance Manager
8018,22,UG,6.1,70,83,66,57,2,2,2,1,2,15,0,"debate, painting",arts,9,8,IT Specialist
8019,14,Grade 10,7.5,75,68,71,89,3,2,1,4,2,19,1,travel,arts,4,7,Historian
8020,18,UG,7.0,73,68,76,78,1,1,4,2,3,12,1,"sports, history",healthcare,8,5,Medicine
8021,26,UG,7.9,56,77,85,84,2,1,4,2,1,16,1,"science, writing, sports",business,13,8,Medicine
8022,21,UG,6.5,71,72,65,57,4,3,3,1,2,23,1,history,arts,8,6,Finance Manager
8023,21,UG,6.7,71,68,50,52,1,2,1,3,2,15,1,"debate, painting, history",business,6,8,Defence Persenal
8024,17,Grade 12,5.8,76,72,56,50,1,2,2,3,2,26,1,"science, writing",arts,15,3,Medicine
8025,18,UG,9.4,67,61,64,50,3,1,2,3,3,14,1,writing,arts,13,5,Arts
8026,18,UG,7.9,74,66,81,77,3,3,2,1,2,20,1,"reading, finance",healthcare,10,5,Historian
8027,21,UG,8.7,72,78,59,53,2,4,4,1,4,15,0,"coding, research",healthcare,13,8,Lawyer
8028,21,UG,8.1,62,68,77,78,3,4,1,2,3,21,0,"music, science",business,6,9,MBA
8029,22,UG,8.1,68,78,64,70,2,1,2,4,4,14,0,debate,business,11,8,Finance Manager
8030,20,UG,7.9,70,55,64,88,2,3,2,3,2,25,0,finance,arts,4,7,CA
8031,20,UG,7.7,80,82,79,50,3,1,2,4,3,13,1,research,healthcare,12,7,MBA
8032,27,PG,6.9,89,58,60,50,3,4,2,3,3,16,0,"finance, music",healthcare,13,6,Finance Manager
8033,19,UG,9.5,55,84,72,90,3,1,1,3,3,22,1,"writing, music, sports",healthcare,11,6,IT Specialist
8034,16,Grade 12,9.2,62,76,73,62,2,3,4,3,2,22,0,"music, science, debate",arts,9,6,IT Specialist
8035,20,UG,7.2,59,90,88,70,2,4,2,1,2,27,1,"debate, science, reading",arts,11,6,Data Scientist
8036,21,UG,6.9,70,80,51,50,2,2,4,3,1,13,1,"science, gaming",technology,10,5,Medicine
8037,17,Grade 12,6.8,66,68,81,60,2,3,4,3,4,13,1,"painting, sports",technology,9,4,Defence Persenal
8038,16,Grade 12,6.7,66,53,60,89,2,2,2,3,4,14,0,"history, travel, coding",arts,10,5,Software Engineer
8039,23,UG,7.6,94,60,73,75,2,3,1,3,2,11,0,sports,arts,7,7,MBA
8040,23,PG,5.7,70,90,83,68,1,2,1,2,1,10,1,"research, coding, sports",technology,14,6,Arts
8041,18,UG,7.1,80,84,71,63,4,2,3,1,2,20,1,"gaming, dance",arts,10,7,Finance Manager
8042,19,UG,8.8,67,96,63,74,2,2,2,2,3,16,1,"history, finance",technology,5,5,Finance Manager
8043,19,UG,8.3,78,68,68,82,5,2,1,3,4,23,1,finance,technology,11,7,Finance Manager
8044,16,Grade 12,8.1,62,73,67,75,3,1,2,2,3,10,1,sports,business,9,9,Data Scientist
8045,20,UG,9.1,93,65,64,56,2,1,3,4,3,7,1,"debate, sports",arts,13,10,Defence Persenal
8046,17,Grade 12,6.8,78,96,65,63,2,2,3,2,3,12,1,finance,technology,7,7,IT Specialist
8047,25,UG,5.1,87,69,95,75,2,4,2,2,2,18,1,history,arts,11,4,Software Engineer
8048,19,UG,5.4,52,52,80,68,3,3,2,3,2,22,0,gaming,arts,12,5,Finance Manager
8049,15,Grade 10,7.7,63,80,82,71,1,2,2,3,2,30,1,"debate, dance",healthcare,8,5,Arts
8050,15,Grade 10,5.7,82,76,75,78,2,2,1,1,2,31,1,"debate, travel, sports",business,10,9,Data Scientist
8051,19,UG,8.5,73,62,71,57,5,4,2,1,2,21,0,"debate, reading, music",arts,7,7,CA
8052,25,UG,6.8,81,72,75,59,3,3,1,3,3,12,1,"dance, debate",healthcare,8,4,Data Scientist
8053,18,UG,7.2,76,63,59,54,2,2,3,4,2,19,0,"painting, sports",healthcare,4,3,Defence Persenal
8054,26,UG,8.5,62,63,89,65,3,4,2,2,3,22,1,"dance, gaming",technology,12,7,Arts
8055,24,PG,9.0,71,66,67,100,2,3,2,3,3,19,0,travel,healthcare,7,7,Engineering
8056,20,UG,8.3,61,82,67,85,3,2,4,3,2,27,1,"music, sports",technology,9,6,CA
8057,21,UG,9.2,77,64,68,74,3,1,3,4,2,21,1,"travel, reading",arts,8,5,Defence Persenal
8058,17,Grade 12,7.8,63,70,59,58,2,2,3,2,2,16,0,"painting, sports",business,10,3,Software Engineer
