id,age,education_level,cgpa,math_score,physics_score,biology_score,history_score,openness,conscientiousness,extraversion,agreeableness,neuroticism,weekly_self_study_hours,extracurricular_activities,hobbies,interests,budget,career_demand_score,career_aspiration
27499,13,Grade 10,8.9,81,74,81,59,4,3,2,4,5,23,1,"writing, gaming, finance",healthcare,10,7,Software Engineer
27500,17,Grade 12,8.2,70,96,79,74,2,3,3,4,1,18,1,science,arts,10,6,Medicine
27501,13,Grade 10,9.7,81,84,56,56,2,1,2,1,4,26,1,"painting, research",healthcare,12,7,Defence Persenal
27502,20,UG,9.6,80,87,56,69,2,4,2,1,2,15,0,"music, painting, research",arts,13,5,Lawyer
27503,20,UG,7.2,71,77,68,51,3,2,3,2,4,18,0,"reading, sports",business,9,5,IT Specialist
27504,24,PG,6.0,88,78,59,50,4,1,3,4,1,28,1,dance,arts,10,9,Software Engineer
27505,19,UG,7.6,63,80,74,70,2,2,3,2,1,19,0,"research, reading, finance",arts,8,3,Historian
27506,24,UG,9.6,92,72,50,79,3,2,3,3,2,10,1,gaming,healthcare,9,6,Medicine
27507,27,PG,7.7,59,74,64,70,2,5,3,4,2,13,1,"gaming, writing",technology,9,9,MBA
27508,13,Grade 10,9.5,72,74,70,59,4,1,2,2,3,19,1,"painting, travel, reading",arts,11,5,Data Scientist
27509,18,UG,5.5,83,74,50,89,3,3,2,3,5,24,0,"travel, coding, finance",technology,4,6,Historian
27510,20,UG,8.6,71,69,50,57,1,2,3,2,3,26,1,"research, sports",business,8,5,Engineering
27511,21,UG,6.6,75,90,70,74,4,1,1,2,2,20,1,"music, science",technology,12,7,Defence Persenal
27512,24,UG,8.0,89,53,59,67,3,1,2,1,2,17,0,research,arts,11,10,Lawyer
27513,18,UG,6.1,65,76,65,65,5,3,2,3,2,19,1,finance,technology,11,6,IT Specialist
27514,25,UG,7.8,89,85,54,65,3,3,2,3,4,24,1,"sports, science, history",healthcare,11,7,Defence Persenal
27515,20,UG,6.4,77,86,73,96,2,2,4,1,2,14,0,"music, research",healthcare,10,6,CA
27516,19,UG,8.1,75,78,75,68,2,3,4,2,2,18,1,research,business,12,3,Software Engineer
27517,20,UG,7.7,65,74,51,67,2,2,4,2,2,25,1,gaming,arts,6,7,Historian
27518,16,Grade 12,5.7,71,84,91,66,4,1,3,3,5,23,1,"research, debate",technology,9,10,Medicine
27519,20,UG,7.6,78,89,53,58,3,2,1,2,4,12,0,"writing, dance",healthcare,6,7,Defence Persenal
27520,16,Grade 12,8.6,68,98,75,50,1,3,3,4,2,21,1,"painting, sports",healthcare,10,8,CA
27521,27,UG,6.1,77,81,50,81,2,3,4,2,4,22,0,finance,healthcare,10,8,Engineering
27522,17,Grade 12,7.1,68,78,68,82,1,3,1,2,3,22,1,history,technology,8,3,Software Engineer
27523,15,Grade 10,8.4,66,67,50,77,3,1,2,1,4,22,0,"coding, music, debate",technology,15,7,Data Scientist
27524,19,UG,6.7,75,73,78,72,5,1,3,2,2,23,0,music,business,12,7,MBA
27525,24,UG,6.8,79,81,83,63,3,2,2,2,2,26,1,"history, reading, coding",business,3,6,CA
27526,28,PG,5.8,77,79,93,50,2,1,1,1,1,16,1,"research, gaming, science",technology,10,7,Arts
27527,16,Grade 12,9.4,84,72,70,74,2,4,1,2,2,24,1,"dance, music, debate",arts,8,6,Engineering
27528,14,Grade 10,9.2,64,65,71,76,2,1,1,2,1,22,1,travel,technology,4,5,MBA
27529,20,UG,6.9,65,76,67,60,4,3,2,3,4,21,1,writing,technology,15,6,Arts
27530,26,UG,6.0,87,76,67,58,3,3,4,1,2,14,0,"research, writing, debate",business,11,9,Software Engineer
27531,19,UG,7.5,79,68,64,64,3,4,1,3,5,16,0,"science, coding",business,10,7,CA
27532,22,UG,5.3,84,73,97,82,3,4,2,1,3,32,1,"music, travel, finance",business,8,5,Finance Manager
27533,20,UG,6.4,66,60,83,66,1,3,4,2,3,23,1,music,arts,8,9,Arts
27534,13,Grade 10,5.0,68,50,74,73,3,3,4,2,1,13,1,"coding, research",arts,7,7,Data Scientist
27535,14,Grade 10,6.8,66,87,61,83,4,3,3,2,2,17,1,"debate, sports, history",healthcare,11,4,Lawyer
27536,13,Grade 10,8.5,90,94,71,64,2,2,4,2,1,23,0,gaming,healthcare,14,6,IT Specialist
27537,18,UG,9.9,72,70,76,65,1,4,2,2,3,31,1,dance,arts,6,7,Lawyer
27538,13,Grade 10,7.3,83,93,91,63,3,4,3,2,3,18,1,"travel, debate, painting",technology,18,5,CA
27539,14,Grade 10,6.7,68,65,79,85,2,2,2,4,4,17,0,"coding, research, history",business,8,4,Finance Manager
27540,17,Grade 12,7.8,69,80,88,58,2,2,4,2,2,15,1,science,arts,4,4,Engineering
27541,21,UG,7.8,76,78,77,94,1,3,3,2,3,14,0,"gaming, debate, coding",business,10,6,Arts
27542,19,UG,9.0,53,79,77,83,3,1,3,3,2,26,0,coding,arts,4,4,Finance Manager
27543,21,UG,6.8,74,65,96,73,2,5,3,1,3,32,1,"reading, painting, dance",healthcare,10,5,CA
27544,25,UG,9.4,65,100,64,71,4,1,3,4,5,28,1,"travel, finance",business,14,6,Historian
27545,16,Grade 12,7.1,61,67,56,86,4,2,2,2,4,23,0,finance,business,3,5,Historian
27546,21,UG,6.3,76,81,87,85,3,4,3,3,2,17,1,research,arts,10,6,CA
27547,18,UG,7.5,74,77,100,91,4,3,3,3,3,18,0,"reading, sports, writing",healthcare,14,5,Historian
27548,24,PG,7.0,71,82,56,93,3,2,2,1,2,23,0,"writing, travel",arts,13,7,Medicine
27549,24,UG,6.9,78,72,66,69,1,4,4,2,4,11,0,"dance, science",healthcare,8,4,IT Specialist
27550,18,UG,7.2,68,95,70,91,3,3,4,2,3,19,1,"research, science, coding",healthcare,9,4,Lawyer
27551,18,UG,8.4,83,74,86,72,3,4,3,1,3,10,1,"travel, history, finance",healthcare,11,6,Lawyer
27552,14,Grade 10,7.4,68,74,82,70,2,2,3,4,4,13,0,reading,arts,5,3,Lawyer
27553,21,UG,7.7,83,69,60,76,3,3,1,2,2,23,1,"painting, music, coding",business,12,5,IT Specialist
27554,13,Grade 10,8.1,81,83,68,86,2,2,3,3,3,30,0,"research, coding, science",healthcare,7,8,Software Engineer
27555,20,UG,8.1,94,77,59,76,2,2,2,3,4,16,1,"writing, gaming",business,10,8,Arts
27556,13,Grade 10,5.3,75,70,65,55,1,2,2,2,1,22,1,"reading, finance, history",business,10,8,Software Engineer
27557,26,PG,8.0,82,74,85,81,2,2,2,3,3,13,1,"sports, gaming, research",healthcare,9,3,Engineering
27558,23,UG,7.0,83,92,66,78,4,3,1,3,2,11,1,research,healthcare,6,7,MBA
27559,14,Grade 10,6.1,87,78,89,83,3,2,2,3,2,28,1,gaming,arts,8,8,Medicine
27560,19,UG,6.0,80,71,75,62,1,3,3,4,1,6,1,"research, debate",business,10,5,Historian
27561,20,UG,8.2,52,69,71,67,2,2,2,3,2,8,1,gaming,healthcare,10,7,Medicine
27562,13,Grade 10,6.4,84,63,73,54,3,3,2,2,3,22,0,"writing, coding",technology,5,6,Defence Persenal
27563,20,UG,7.2,63,84,75,69,2,2,2,3,1,20,1,"music, painting, finance",healthcare,11,5,Historian
27564,20,UG,9.5,84,78,72,63,3,1,2,2,4,9,0,history,arts,5,6,Medicine
27565,20,UG,5.6,69,83,86,62,2,2,4,2,1,25,1,"dance, travel",healthcare,8,6,Lawyer
27566,23,PG,8.3,64,84,77,59,2,4,1,3,1,5,1,"science, reading, gaming",business,10,3,Historian
27567,21,UG,9.1,58,72,69,79,4,4,2,1,2,20,0,writing,healthcare,8,6,Finance Manager
27568,24,UG,7.2,78,61,64,75,4,3,2,3,2,19,1,"sports, travel, writing",business,14,8,CA
27569,24,PG,7.5,96,73,60,61,2,3,3,2,2,5,1,"music, sports",business,12,8,Lawyer
27570,14,Grade 10,8.8,87,64,59,68,3,2,3,2,5,25,1,"history, finance",technology,12,9,Defence Persenal
27571,15,Grade 10,5.3,68,68,63,50,4,3,2,2,3,15,1,"writing, coding, dance",technology,11,6,CA
27572,16,Grade 12,6.8,75,67,72,61,2,2,2,4,1,15,1,research,business,9,7,Lawyer
27573,24,PG,9.3,79,76,68,77,1,3,4,3,2,13,1,"music, painting",healthcare,10,4,Finance Manager
27574,16,Grade 12,6.5,72,78,85,58,3,2,4,5,2,24,1,"history, dance",healthcare,9,6,MBA
27575,18,UG,8.5,76,77,65,94,2,3,1,3,3,20,0,finance,healthcare,7,5,MBA
27576,24,UG,7.1,84,78,58,61,2,3,4,3,4,11,0,"music, writing, sports",arts,10,9,CA
27577,22,UG,7.1,77,72,77,95,3,4,3,2,2,17,0,travel,healthcare,5,7,Engineering
27578,15,Grade 10,10.0,64,85,57,50,3,2,1,4,1,20,1,"science, coding, travel",business,11,6,Data Scientist
27579,23,PG,6.9,83,72,77,77,1,2,3,2,1,17,0,gaming,business,5,5,Finance Manager
27580,23,PG,6.8,73,80,65,72,4,1,3,2,2,23,0,"reading, science, music",healthcare,7,10,Medicine
27581,20,UG,8.3,70,66,67,64,4,3,2,2,2,17,1,research,healthcare,12,6,Engineering
27582,13,Grade 10,8.6,83,72,50,67,3,2,2,3,3,27,1,debate,healthcare,9,3,Engineering
27583,19,UG,10.0,86,89,82,50,3,3,4,1,3,18,1,music,arts,7,3,Historian
27584,23,UG,7.5,68,86,86,86,2,2,1,3,2,14,1,debate,healthcare,9,9,CA
27585,17,Grade 12,10.0,72,76,79,66,3,3,1,4,2,13,1,"dance, research",healthcare,8,5,Lawyer
27586,18,UG,5.6,78,67,77,70,2,3,4,4,2,24,1,dance,arts,5,6,Engineering
27587,19,UG,5.8,72,74,83,70,3,1,2,2,3,18,0,"sports, reading",healthcare,3,4,Historian
27588,14,Grade 10,6.5,79,91,82,63,1,2,1,1,3,23,1,music,technology,8,9,Software Engineer
27589,17,Grade 12,8.1,64,78,52,50,3,2,2,1,3,25,1,"gaming, music",business,10,3,Software Engineer
27590,19,UG,7.9,67,84,78,75,3,2,2,2,5,15,1,"history, writing, music",arts,9,5,IT Specialist
27591,19,UG,6.3,78,61,84,87,1,4,2,4,2,22,1,debate,arts,4,6,CA
27592,21,UG,8.0,77,91,80,65,3,2,2,2,3,18,0,"history, dance",healthcare,10,5,Lawyer
27593,26,UG,5.7,99,75,79,82,4,2,1,4,2,14,1,"debate, reading",arts,7,3,IT Specialist
27594,21,UG,5.2,62,71,66,67,1,1,3,1,2,34,1,"coding, history",business,9,3,CA
27595,20,UG,7.2,70,66,82,60,3,3,1,3,3,22,1,"writing, history",business,7,7,Medicine
27596,23,PG,7.8,84,72,72,84,1,2,4,2,3,17,1,gaming,business,8,5,Data Scientist
27597,16,Grade 12,10.0,82,79,74,50,3,3,2,3,1,7,0,"gaming, debate",technology,13,4,IT Specialist
27598,14,Grade 10,8.9,65,82,79,78,2,4,1,2,3,18,1,"painting, debate, reading",arts,12,5,Historian
27599,21,UG,9.6,69,72,50,79,2,2,2,3,1,13,0,"travel, writing, sports",technology,7,5,MBA
27600,21,UG,6.9,71,85,63,74,1,3,3,1,2,26,0,"travel, dance",arts,7,6,IT Specialist
27601,13,Grade 10,8.1,65,72,78,71,4,4,1,3,2,16,0,"writing, history, coding",business,14,6,Arts
27602,22,UG,7.3,54,81,66,61,3,2,3,2,3,27,1,"sports, writing",arts,9,8,Historian
27603,16,Grade 12,8.6,83,78,78,81,1,5,3,3,3,20,0,writing,arts,13,8,Arts
27604,22,UG,7.0,74,66,64,91,2,1,2,3,3,20,0,"writing, science",healthcare,13,9,Software Engineer
27605,18,UG,7.4,67,51,73,65,1,2,3,3,2,28,1,painting,technology,9,5,MBA
27606,25,PG,7.3,53,71,66,69,3,3,1,2,3,17,0,"sports, travel, music",technology,12,3,Historian
27607,19,UG,6.8,60,84,87,50,4,4,2,3,2,26,1,gaming,technology,9,3,Defence Persenal
27608,24,UG,8.7,61,78,69,65,3,3,2,3,2,14,0,"reading, research",business,3,7,Arts
27609,25,UG,8.3,81,74,61,67,1,1,4,3,3,23,1,music,arts,14,7,Defence Persenal
27610,22,UG,5.8,78,67,61,66,1,2,2,2,2,24,1,dance,technology,8,9,Arts
27611,15,Grade 10,7.3,64,60,71,87,3,1,1,3,3,24,0,"history, music",technology,12,8,CA
27612,20,UG,7.9,64,90,83,74,2,2,3,1,1,19,1,music,business,6,5,Arts
27613,25,PG,7.5,57,85,53,67,3,2,3,2,2,18,1,coding,technology,15,8,MBA
27614,15,Grade 10,6.0,75,77,83,66,2,4,2,3,1,15,1,finance,arts,8,7,Data Scientist
27615,20,UG,9.9,80,86,67,79,1,3,1,2,2,25,1,music,healthcare,16,3,Lawyer
27616,21,UG,7.6,74,70,56,84,3,2,2,2,1,26,1,"music, history",arts,9,10,Software Engineer
27617,21,UG,5.0,64,68,50,69,2,2,2,1,2,18,0,gaming,technology,8,6,Defence Persenal
27618,20,UG,7.5,68,83,71,53,3,2,2,2,2,27,0,"research, history, coding",healthcare,7,3,CA
27619,20,UG,8.8,67,69,78,67,3,3,2,3,2,17,1,"finance, writing, debate",technology,4,3,Medicine
27620,23,UG,8.5,63,82,86,75,1,3,3,2,2,20,0,"painting, history, writing",healthcare,18,6,Historian
27621,23,PG,6.4,73,76,57,85,4,4,2,3,3,15,1,"reading, sports, debate",technology,12,6,MBA
27622,30,UG,8.5,68,58,54,65,2,4,4,2,3,25,1,research,arts,10,5,Finance Manager
27623,13,Grade 10,8.2,75,75,79,79,3,2,5,3,3,28,1,travel,arts,9,8,Medicine
27624,26,UG,9.1,74,89,77,90,3,4,2,2,4,19,1,"travel, research, writing",healthcare,11,6,CA
27625,22,UG,5.7,82,81,89,61,2,2,2,2,4,8,0,"sports, science, gaming",technology,8,9,Defence Persenal
27626,13,Grade 10,7.9,72,88,62,84,3,3,4,4,2,18,1,"debate, coding, gaming",arts,7,4,Data Scientist
27627,17,Grade 12,6.5,75,83,67,65,3,2,3,3,1,15,0,"history, dance",business,5,6,MBA
27628,23,PG,8.7,75,77,81,60,1,2,3,4,2,9,0,"gaming, coding, dance",healthcare,8,6,Medicine
27629,23,UG,8.3,76,68,60,78,3,2,2,3,2,23,0,"reading, debate, music",arts,14,8,Software Engineer
27630,24,UG,6.8,82,72,74,68,4,4,2,2,4,19,0,"painting, coding, sports",technology,14,6,Defence Persenal
27631,27,UG,5.0,71,79,62,67,2,2,4,2,3,13,0,"research, coding, gaming",business,13,7,Data Scientist
27632,19,UG,7.7,60,82,63,56,3,3,4,4,2,24,1,"sports, history, travel",healthcare,5,8,Lawyer
27633,19,UG,7.3,79,69,67,62,2,3,2,3,3,19,1,"reading, history",business,6,8,Data Scientist
27634,22,UG,9.5,62,57,73,69,3,2,3,1,2,16,1,research,technology,14,4,MBA
27635,21,UG,7.8,72,56,52,81,2,5,3,3,3,15,1,dance,arts,9,9,Defence Persenal
27636,16,Grade 12,6.4,92,61,66,58,3,3,4,3,2,26,1,writing,healthcare,11,7,Medicine
27637,16,Grade 12,6.9,69,86,65,69,3,1,1,2,1,18,1,"research, dance, writing",business,9,7,Software Engineer
27638,17,Grade 12,8.2,59,68,91,60,2,4,3,3,2,10,1,"painting, debate, writing",arts,10,10,Software Engineer
27639,21,UG,5.9,69,85,67,83,3,2,2,2,4,17,1,"gaming, travel, coding",business,7,9,IT Specialist
27640,23,PG,7.7,71,76,79,61,2,2,3,2,2,24,1,writing,healthcare,15,6,Finance Manager
27641,21,UG,5.3,87,69,69,89,1,3,3,2,2,19,1,"music, reading, research",technology,9,4,Finance Manager
27642,25,UG,7.3,75,69,78,93,4,2,3,2,3,15,1,"research, dance",technology,9,7,IT Specialist
27643,13,Grade 10,6.0,80,85,53,85,4,3,2,2,2,12,0,"gaming, travel, research",arts,10,3,Arts
27644,20,UG,8.9,82,82,81,91,2,2,3,4,2,15,1,"music, gaming",arts,14,6,Lawyer
27645,19,UG,7.0,57,71,83,87,2,1,2,1,4,12,0,research,healthcare,10,7,Historian
27646,19,UG,7.4,73,74,90,87,4,1,2,2,2,18,1,"painting, music",business,10,7,Engineering
27647,19,UG,7.7,62,85,69,69,3,2,3,1,2,14,1,"writing, gaming, coding",arts,12,6,Defence Persenal
27648,20,UG,8.5,62,85,64,72,3,4,2,1,1,27,0,"debate, travel, dance",business,11,8,MBA
27649,20,UG,6.7,73,63,50,71,2,3,2,3,2,14,1,"coding, sports",arts,6,4,CA
27650,17,Grade 12,6.4,81,75,76,100,2,2,3,3,4,29,1,"reading, science",business,15,7,Arts
27651,24,UG,7.1,68,78,82,83,2,2,1,3,2,17,1,"science, dance",technology,6,5,IT Specialist
27652,14,Grade 10,7.3,62,50,75,65,3,3,3,2,3,15,1,"sports, science, music",arts,13,7,Software Engineer
27653,19,UG,6.0,68,84,79,72,2,2,3,4,3,14,1,coding,healthcare,16,8,Lawyer
27654,15,Grade 10,7.4,82,83,56,92,3,4,4,1,1,26,1,"painting, debate",technology,12,10,Defence Persenal
27655,15,Grade 10,6.8,70,75,61,51,3,2,3,2,2,20,0,"debate, history, finance",business,9,7,Defence Persenal
27656,16,Grade 12,7.8,83,80,58,67,4,3,1,1,3,22,0,"research, history, painting",healthcare,7,6,MBA
27657,16,Grade 12,6.0,87,81,72,70,3,2,3,2,3,20,1,"science, dance, writing",healthcare,10,5,Finance Manager
27658,14,Grade 10,10.0,84,73,69,82,3,4,2,3,2,17,1,"writing, coding, debate",healthcare,8,5,Engineering
27659,21,UG,8.3,90,82,72,86,1,3,3,3,2,11,1,"sports, writing",arts,10,5,IT Specialist
27660,18,UG,7.1,64,83,85,54,2,3,3,2,3,23,0,research,arts,11,4,Software Engineer
27661,24,PG,8.8,64,85,78,58,1,2,3,3,3,17,1,"travel, painting",business,14,5,IT Specialist
27662,23,UG,7.0,73,77,84,84,3,4,4,2,3,16,0,"research, history",technology,11,9,Engineering
27663,23,UG,8.6,68,72,50,74,3,2,3,3,4,15,0,history,business,11,6,Software Engineer
27664,19,UG,9.2,75,96,60,69,3,3,5,2,2,26,1,"science, sports, coding",business,13,9,MBA
27665,24,UG,7.2,85,67,50,61,4,4,5,1,1,20,1,music,business,9,7,Defence Persenal
27666,24,PG,7.1,80,62,56,61,2,2,3,2,2,22,0,"finance, history",business,11,6,Engineering
27667,13,Grade 10,7.5,81,50,53,72,3,1,2,3,2,28,0,"travel, debate",arts,8,7,CA
27668,24,PG,9.3,70,67,66,53,3,4,2,3,2,16,1,"finance, travel",business,8,3,IT Specialist
27669,23,PG,5.1,83,78,50,76,3,1,2,3,4,18,1,"gaming, debate, science",technology,10,6,IT Specialist
27670,15,Grade 10,6.8,88,78,77,77,2,1,3,3,3,16,1,"finance, painting, research",technology,12,8,Arts
27671,18,UG,9.9,63,66,64,67,2,2,1,1,1,21,1,"gaming, sports",arts,6,7,IT Specialist
27672,18,UG,5.6,70,81,65,66,1,2,3,1,4,17,1,"travel, science",healthcare,6,6,Arts
27673,18,UG,8.1,87,86,97,80,2,3,3,3,4,10,0,coding,arts,13,9,IT Specialist
27674,17,Grade 12,8.1,74,74,63,64,2,3,1,2,5,13,1,"finance, debate",technology,8,4,CA
27675,28,PG,6.8,83,78,60,54,2,3,2,2,2,7,1,history,business,14,7,Medicine
27676,23,PG,8.5,64,73,71,72,3,1,3,1,3,9,0,research,business,13,7,Finance Manager
27677,21,UG,8.8,80,71,50,60,2,2,2,3,3,21,0,"music, dance",technology,8,8,Arts
27678,20,UG,7.8,78,64,68,87,1,1,4,3,1,18,1,gaming,arts,14,10,Finance Manager
27679,15,Grade 10,6.8,77,76,69,96,2,2,4,1,4,17,1,"music, sports, coding",technology,10,9,Historian
27680,24,UG,8.9,84,78,76,84,2,3,1,1,3,20,1,"finance, coding",arts,10,10,Software Engineer
27681,20,UG,7.8,79,81,75,79,2,1,5,3,2,16,1,"music, painting",healthcare,10,8,CA
27682,17,Grade 12,8.4,65,70,71,77,3,3,3,5,5,22,1,"debate, reading, sports",arts,8,8,IT Specialist
27683,21,UG,7.6,78,79,83,66,1,3,4,4,3,27,1,dance,business,10,6,MBA
27684,24,UG,8.4,92,79,82,75,5,2,3,3,2,34,0,"reading, finance",technology,11,7,Defence Persenal
27685,24,UG,6.5,87,93,93,66,1,4,3,3,2,9,1,"music, debate, science",business,12,5,Software Engineer
27686,24,UG,7.9,50,69,62,91,3,4,2,1,4,25,0,reading,business,11,9,Medicine
27687,19,UG,5.4,97,70,79,64,4,2,3,2,4,20,0,"music, coding",business,12,9,Data Scientist
27688,17,Grade 12,8.4,82,74,57,71,2,3,2,3,3,30,1,"music, writing, debate",technology,13,8,Engineering
27689,22,UG,7.3,69,85,65,60,4,4,3,4,2,25,0,"finance, dance",healthcare,11,4,Software Engineer
27690,22,UG,7.2,62,81,52,80,2,4,1,2,2,33,0,"dance, coding, research",technology,10,10,IT Specialist
27691,21,UG,5.1,76,100,51,79,1,2,3,3,3,14,0,"travel, history, science",healthcare,11,6,Lawyer
27692,18,UG,7.0,83,64,86,62,2,1,4,2,4,9,1,"sports, music, history",business,11,6,Lawyer
27693,27,UG,8.4,77,64,70,61,1,2,2,2,1,19,1,"research, science, sports",arts,7,4,Historian
27694,23,PG,7.0,78,61,62,75,1,1,1,2,1,17,1,history,healthcare,7,4,Lawyer
27695,23,UG,7.7,100,75,71,55,2,4,3,2,3,18,1,"research, history",healthcare,13,7,Data Scientist
27696,14,Grade 10,8.4,84,72,74,58,3,2,3,3,2,26,1,"finance, research, reading",technology,10,8,Lawyer
27697,20,UG,7.4,91,83,73,65,3,3,2,3,5,18,1,"writing, coding",healthcare,9,5,Data Scientist
27698,19,UG,6.1,65,73,50,54,3,2,1,2,2,22,0,"history, reading",arts,10,7,Lawyer
27699,15,Grade 10,7.2,92,59,66,79,3,1,4,1,3,22,1,gaming,technology,8,9,IT Specialist
27700,27,PG,7.5,63,66,64,81,3,3,2,3,3,15,1,"research, sports",technology,3,7,Historian
27701,25,PG,6.9,60,57,91,77,3,3,1,3,3,13,0,"science, dance, painting",business,5,8,Arts
27702,13,Grade 10,8.6,83,59,80,65,3,3,5,3,3,22,1,"writing, debate, painting",business,6,7,Historian
27703,20,UG,7.6,87,71,88,81,2,2,4,3,4,28,1,"reading, writing, research",arts,10,6,Lawyer
27704,20,UG,8.3,81,69,66,68,4,2,3,2,2,31,1,"gaming, dance, finance",business,13,6,Finance Manager
27705,15,Grade 10,7.4,65,71,77,80,3,3,2,4,4,11,1,coding,business,10,4,Data Scientist
27706,21,UG,6.6,80,62,69,50,4,2,3,3,4,21,0,"finance, travel",technology,10,6,Engineering
27707,26,PG,6.9,53,66,51,55,3,2,2,3,3,28,1,"dance, research, reading",business,13,7,CA
27708,16,Grade 12,6.5,76,82,78,74,2,1,2,1,3,13,1,history,healthcare,9,7,Software Engineer
27709,16,Grade 12,9.5,86,80,63,100,4,1,4,3,2,19,1,"gaming, finance",arts,10,6,Lawyer
27710,19,UG,8.4,58,71,77,76,2,3,4,2,3,19,0,history,arts,13,7,Lawyer
27711,21,UG,5.0,71,77,71,56,2,2,4,3,2,20,0,"gaming, music, reading",healthcare,12,5,Software Engineer
27712,16,Grade 12,6.3,78,60,68,70,4,3,2,1,4,23,1,"travel, sports, reading",healthcare,8,3,MBA
27713,16,Grade 12,8.6,75,73,76,73,3,2,2,2,4,18,0,history,arts,4,9,Finance Manager
27714,20,UG,7.9,84,64,69,77,3,1,2,4,3,22,1,"research, sports, debate",healthcare,14,6,Historian
27715,17,Grade 12,7.1,70,62,79,59,1,3,3,2,2,18,1,music,healthcare,14,7,Engineering
27716,21,UG,7.0,84,88,59,67,3,4,3,1,1,28,0,travel,arts,11,4,CA
27717,18,UG,6.7,78,79,62,73,2,2,1,2,4,22,0,"research, dance",business,11,7,Defence Persenal
27718,21,UG,5.2,65,76,81,70,2,3,1,1,4,32,0,"dance, debate",arts,3,9,Defence Persenal
27719,21,UG,7.6,58,80,83,64,4,3,3,3,3,19,1,sports,arts,10,7,Finance Manager
27720,23,PG,8.1,80,73,96,50,2,3,3,2,2,25,1,"writing, history",technology,14,7,Software Engineer
27721,21,UG,7.1,74,79,71,60,2,1,1,4,4,24,1,reading,arts,4,8,Data Scientist
27722,15,Grade 10,7.1,77,76,83,79,1,3,2,4,4,20,1,"finance, travel",business,12,5,Medicine
27723,15,Grade 10,7.6,81,86,68,72,2,2,4,2,2,14,0,research,healthcare,15,7,Lawyer
27724,16,Grade 12,7.9,79,88,62,58,1,1,3,3,3,21,1,science,arts,12,6,Software Engineer
27725,22,UG,7.6,69,70,59,67,2,3,4,1,3,17,1,"writing, reading, gaming",business,10,7,IT Specialist
27726,22,UG,7.2,71,87,65,62,3,1,3,2,3,15,1,"writing, debate",healthcare,11,9,Lawyer
27727,15,Grade 10,6.4,84,60,83,68,2,3,3,2,3,16,1,"coding, painting",healthcare,15,5,Medicine
27728,23,PG,8.6,69,78,77,65,2,3,2,2,4,31,0,dance,technology,13,9,Lawyer
27729,26,UG,7.6,61,76,73,91,3,1,3,2,1,17,1,coding,technology,17,9,Engineering
27730,27,UG,7.1,71,67,59,65,4,3,1,2,4,17,1,"finance, debate",healthcare,4,4,MBA
27731,22,UG,6.2,70,92,82,69,2,3,2,1,2,31,1,"coding, finance, science",healthcare,13,6,Lawyer
27732,18,UG,7.9,78,71,76,53,3,3,3,2,1,21,0,"dance, finance, writing",healthcare,10,8,Historian
27733,13,Grade 10,10.0,88,86,62,80,2,4,3,2,2,20,1,"dance, music, sports",healthcare,9,6,Historian
27734,13,Grade 10,9.0,84,90,60,64,1,1,2,3,3,15,1,"painting, reading, travel",business,8,5,Software Engineer
27735,27,UG,8.9,80,65,50,71,3,3,1,4,4,13,1,"coding, painting",technology,8,5,IT Specialist
27736,25,UG,5.9,59,79,98,50,3,3,2,2,3,24,1,"music, dance, gaming",business,8,5,Engineering
27737,16,Grade 12,6.1,100,76,50,75,2,2,4,2,5,26,1,"gaming, dance, science",healthcare,11,7,Defence Persenal
27738,14,Grade 10,5.8,86,74,63,71,2,3,3,1,3,24,1,"dance, painting, gaming",technology,13,8,Engineering
27739,21,UG,7.6,80,86,76,70,5,2,3,3,3,25,0,"coding, writing, travel",arts,11,6,MBA
27740,21,UG,5.7,65,76,64,81,3,3,4,2,4,33,0,dance,technology,12,6,Engineering
27741,24,PG,6.8,52,85,67,80,3,2,1,2,2,24,0,"history, sports, research",business,12,5,CA
27742,28,PG,7.4,61,71,93,73,2,2,1,1,1,9,1,"history, painting, reading",healthcare,11,8,CA
27743,19,UG,7.7,89,69,60,65,4,3,3,3,2,20,1,sports,arts,7,3,Data Scientist
27744,19,UG,7.9,89,58,62,70,4,1,3,3,2,16,0,"writing, debate",healthcare,11,5,Arts
27745,21,UG,7.2,71,70,74,73,1,2,2,2,2,20,0,"debate, research, history",technology,8,7,Finance Manager
27746,18,UG,8.9,85,54,77,53,2,3,4,3,3,26,0,"reading, coding, science",healthcare,7,4,IT Specialist
27747,19,UG,6.8,87,67,84,57,2,2,2,1,2,14,1,science,healthcare,15,8,Lawyer
27748,23,UG,9.5,71,77,80,52,4,3,1,4,1,27,1,"history, painting",healthcare,8,8,Data Scientist
27749,13,Grade 10,5.0,66,79,71,77,3,1,4,4,3,22,0,dance,healthcare,9,9,IT Specialist
27750,14,Grade 10,8.4,85,68,53,57,2,1,3,2,2,23,0,"coding, finance",technology,6,9,Finance Manager
27751,22,UG,8.8,74,82,70,82,4,3,3,3,1,20,1,"debate, coding",technology,7,5,Software Engineer
27752,19,UG,7.7,73,74,91,82,4,3,2,3,5,29,1,"history, travel",business,9,8,MBA
27753,23,PG,7.9,65,83,76,81,3,2,3,2,4,22,1,debate,business,12,7,Finance Manager
27754,22,UG,7.6,80,73,64,78,3,3,5,2,3,12,1,"writing, science",business,9,8,Software Engineer
